Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_2020,Total_confirmed_cases_2021,Total_confirmed_cases_2022,Total_confirmed_cases_2023
Colorado,Otero,84008089,US,USA,840,37.9014485,-103.7173385,1700,3441,5233,5320
Colorado,Ouray,84008091,US,USA,840,38.14717457,-107.7675136,165,655,1099,1118
Colorado,Out of CO,84080008,US,USA,840,0.0,0.0,0,0,0,0
Colorado,Park,84008093,US,USA,840,39.120926,-105.7182065,429,2145,3451,3499
Colorado,Phillips,84008095,US,USA,840,40.59414277,-102.3577703,312,633,1078,1123
Colorado,Pitkin,84008097,US,USA,840,39.21720112,-106.9310027,1268,4904,7982,8081
Colorado,Prowers,84008099,US,USA,840,37.95544985,-102.3926052,1037,2072,3195,3226
Colorado,Pueblo,84008101,US,USA,840,38.17359144,-104.5127437,14469,33381,60982,61961
Colorado,Rio Blanco,84008103,US,USA,840,39.97913541,-108.2179009,305,1366,2189,2236
Colorado,Rio Grande,84008105,US,USA,840,37.5836865,-106.3847838,511,2044,3518,3634
Colorado,Routt,84008107,US,USA,840,40.48596505,-106.9905548,1097,4698,7722,7882
Colorado,Saguache,84008109,US,USA,840,38.08054629,-106.282466,277,881,1490,1524
Colorado,San Juan,84008111,US,USA,840,37.76248981,-107.67632890000002,29,129,316,317
Colorado,San Miguel,84008113,US,USA,840,38.00450883,-108.4020725,439,1769,2649,2713
Colorado,Sedgwick,84008115,US,USA,840,40.87595412,-102.3519227,155,372,571,582
Colorado,Summit,84008117,US,USA,840,39.63803232,-106.1150762,2173,7950,11973,12072
Colorado,Teller,84008119,US,USA,840,38.88133511,-105.1614893,1061,3718,5859,5913
Colorado,Unassigned,84090008,US,USA,840,0.0,0.0,186,110,220,261
Colorado,Washington,84008121,US,USA,840,39.97015535,-103.202587,370,789,1224,1262
Colorado,Weld,84008123,US,USA,840,40.55499405,-104.3929621,21745,60976,104357,106227
Colorado,Yuma,84008125,US,USA,840,40.00346839,-102.4258673,702,1516,2305,2342
Connecticut,Fairfield,84009001,US,USA,840,41.26809896,-73.3881171,56288,140261,257355,264399
Connecticut,Hartford,84009003,US,USA,840,41.80283011,-72.73103891,46680,124545,230460,237105
Connecticut,Litchfield,84009005,US,USA,840,41.7937534,-73.2451475,7476,22448,40470,41816
Connecticut,Middlesex,84009007,US,USA,840,41.45949668,-72.53714864,6566,18868,37842,38841
Connecticut,New Haven,84009009,US,USA,840,41.4080325,-72.93620426,47375,133669,250151,257919
Connecticut,New London,84009011,US,USA,840,41.48896435,-72.10430976,10618,36134,71695,73980
Connecticut,Out of CT,84080009,US,USA,840,0.0,0.0,0,0,0,0
Connecticut,Tolland,84009013,US,USA,840,41.85853803,-72.3308481,4900,14589,27046,27913
Connecticut,Unassigned,84090009,US,USA,840,0.0,0.0,1144,1880,3344,3271
Connecticut,Windham,84009015,US,USA,840,41.82972709,-71.98182316,5140,17794,30770,31414
Delaware,Kent,84010001,US,USA,840,39.08646628,-75.56884914,9173,34199,62702,64447
Delaware,New Castle,84010003,US,USA,840,39.57992638,-75.64054974,33211,101913,182515,186969
Delaware,Out of DE,84080010,US,USA,840,0.0,0.0,0,0,0,0
Delaware,Sussex,84010005,US,USA,840,38.66143781,-75.39031349,14936,43548,75549,78267
Delaware,Unassigned,84090010,US,USA,840,0.0,0.0,493,1508,1213,1130
Diamond Princess,Unknown,84088888,US,USA,840,0.0,0.0,49,49,49,49
District of Columbia,District of Columbia,84011001,US,USA,840,38.90417773,-77.01655992,28983,94286,173386,177945
District of Columbia,Out of DC,84080011,US,USA,840,0.0,0.0,0,0,0,0
District of Columbia,Unassigned,84090011,US,USA,840,0.0,0.0,0,0,0,0
Florida,Alachua,84012001,US,USA,840,29.67866525,-82.35928158,15866,43595,85887,89806
Florida,Baker,84012003,US,USA,840,30.33060121,-82.28467476,2470,6171,10429,10746
Florida,Bay,84012005,US,USA,840,30.26548745,-85.62122584,11907,33815,54515,56189
Florida,Bradford,84012007,US,USA,840,29.95079741,-82.16611613,2180,5503,8872,9245
Florida,Brevard,84012009,US,USA,840,28.29409504,-80.73091022,21034,89390,169569,175277
Florida,Broward,84012011,US,USA,840,26.15184651,-80.48725556,137610,442977,749514,774980
Florida,Calhoun,84012013,US,USA,840,30.40666734,-85.19394153,1233,3091,4755,4939
Florida,Charlotte,84012015,US,USA,840,26.90131002,-81.92949121,7410,24996,46402,48860
Florida,Citrus,84012017,US,USA,840,28.84804315,-82.47614748,6663,21412,37770,39070
Florida,Clay,84012019,US,USA,840,29.98319144,-81.85609986,11261,35880,64828,67269
Florida,Collier,84012021,US,USA,840,26.11091986,-81.34687065,22506,63519,102710,106604
Florida,Columbia,84012023,US,USA,840,30.22509788,-82.62160164,6007,15470,24822,25731
Florida,DeSoto,84012027,US,USA,840,27.18677893,-81.80941373,2898,7104,11010,11287
Florida,Dixie,84012029,US,USA,840,29.60631086,-83.15724673,1115,3017,4762,4938
Florida,Duval,84012031,US,USA,840,30.33225875,-81.66976468,61321,178482,308159,319149
Florida,Escambia,84012033,US,USA,840,30.67652764,-87.37284571,22349,60831,95319,98081
Florida,Flagler,84012035,US,USA,840,29.45933576,-81.31508595,3724,15621,28002,29013
Florida,Franklin,84012037,US,USA,840,29.83791238,-84.82731662,900,2305,3486,3580
Florida,Gadsden,84012039,US,USA,840,30.57796289,-84.61915825,3988,9581,16955,17803
Florida,Gilchrist,84012041,US,USA,840,29.72856978,-82.79880657,1014,3246,5438,5663
Florida,Glades,84012043,US,USA,840,26.95635849,-81.18996211,769,1508,2253,2311
Florida,Gulf,84012045,US,USA,840,29.93543004,-85.24270990000002,1333,3060,4885,5043
Florida,Hamilton,84012047,US,USA,840,30.49673973,-82.94998918,1277,2849,4411,4585
Florida,Hardee,84012049,US,USA,840,27.49293939,-81.80956574,2110,6313,10056,10362
Florida,Hendry,84012051,US,USA,840,26.55386945,-81.16469006,3291,8469,13488,13827
Florida,Hernando,84012053,US,USA,840,28.55364461,-82.42700204,7336,30211,52234,53794
Florida,Highlands,84012055,US,USA,840,27.34254618,-81.34071957,4975,17070,29798,30739
Florida,Hillsborough,84012057,US,USA,840,27.9276559,-82.32013172,77118,269732,465035,479640
Florida,Holmes,84012059,US,USA,840,30.86747479,-85.81319222,1683,3977,6191,6384
Florida,Indian River,84012061,US,USA,840,27.69308961,-80.60556721,6875,23455,41247,42698
Florida,Jackson,84012063,US,USA,840,30.7954597,-85.21500423,4649,10533,17306,18364
Florida,Jefferson,84012065,US,USA,840,30.43669112,-83.89442308,994,2660,4837,5046
Florida,Lafayette,84012067,US,USA,840,29.98484137,-83.18166636,1422,2250,3065,3157
Florida,Lake,84012069,US,USA,840,28.76202069,-81.7125123,15559,60138,105601,109346
Florida,Lee,84012071,US,USA,840,26.58410348,-81.88399313,40635,137699,234836,243110
Florida,Leon,84012073,US,USA,840,30.45955727,-84.27491114,19574,57600,109616,114380
Florida,Levy,84012075,US,USA,840,29.31829741,-82.74007147,1851,7289,12343,12803
Florida,Liberty,84012077,US,USA,840,30.23766008,-84.8829258,750,1896,2913,2997
Florida,Madison,84012079,US,USA,840,30.44396917,-83.47398594,1540,3832,6815,7053
Florida,Manatee,84012081,US,USA,840,27.47196942,-82.31831044,22332,70594,119663,123507
Florida,Marion,84012083,US,USA,840,29.21227113,-82.05803627,17799,59835,101989,105662
Florida,Martin,84012085,US,USA,840,27.0772071,-80.43109784,7839,22577,38932,40724
Florida,Miami-Dade,84012086,US,USA,840,25.6112362,-80.55170587,298873,854670,1494039,1552197
Florida,Monroe,84012087,US,USA,840,25.20904673,-81.07812416,4226,12767,22238,22919
Florida,Nassau,84012089,US,USA,840,30.61037141,-81.80297522,4775,16258,26859,27713
Florida,Okaloosa,84012091,US,USA,840,30.69143028,-86.59267105,12857,36397,60172,62183
Florida,Okeechobee,84012093,US,USA,840,27.386336199999995,-80.88944347,2430,7739,12196,12495
Florida,Orange,84012095,US,USA,840,28.51367621,-81.31799498,76458,263427,462710,475796
Florida,Osceola,84012097,US,USA,840,28.06312234,-81.14882926,25344,81952,140103,144497
Florida,Out of FL,84080012,US,USA,840,0.0,0.0,0,0,0,0
Florida,Palm Beach,84012099,US,USA,840,26.64676272,-80.46536002,82890,270915,465905,481679
Florida,Pasco,84012101,US,USA,840,28.30810945,-82.40227529,21932,85590,154224,159816
Florida,Pinellas,84012103,US,USA,840,27.93130349,-82.72239666,44975,147850,267370,277006
Florida,Polk,84012105,US,USA,840,27.95027105,-81.69732947,37403,140899,251031,260300
Florida,Putnam,84012107,US,USA,840,29.60779729,-81.74230285,3990,13118,20685,21209
Florida,Santa Rosa,84012113,US,USA,840,30.69341450000001,-87.02458128,11180,34293,57468,59416
Florida,Sarasota,84012115,US,USA,840,27.18546175,-82.33174248,18607,62021,117667,122219
Florida,Seminole,84012117,US,USA,840,28.7158582,-81.24060348,18083,71274,128116,132095
Florida,St. Johns,84012109,US,USA,840,29.90096506,-81.43589967,13072,44321,76181,78720
Florida,St. Lucie,84012111,US,USA,840,27.37763908,-80.47106649,14278,52336,92644,96060
Florida,Sumter,84012119,US,USA,840,28.70181754,-82.0794267,5085,15516,28827,30228
Florida,Suwannee,84012121,US,USA,840,30.19746066,-82.99099670000003,4015,9495,15290,16028
Florida,Taylor,84012123,US,USA,840,30.04848048,-83.60445406,1967,4770,7884,8109
Florida,Unassigned,84090012,US,USA,840,0.0,0.0,3179,185214,389052,52043
Florida,Union,84012125,US,USA,840,30.04412971,-82.37497443,1439,3165,4967,5131
Florida,Volusia,84012127,US,USA,840,29.05858895,-81.18263252,22291,83732,145984,151166
Florida,Wakulla,84012129,US,USA,840,30.16548905,-84.39895211,2106,6817,11760,12188
Florida,Walton,84012131,US,USA,840,30.64204028,-86.16935664,4891,13359,19972,20605
Florida,Washington,84012133,US,USA,840,30.61359259,-85.66002461,1971,4728,7494,7746
Georgia,Appling,84013001,US,USA,840,31.74847232,-82.28909114,1667,3599,5196,5275
Georgia,Atkinson,84013003,US,USA,840,31.29633502,-82.87545866,768,1615,2419,2456
Georgia,Bacon,84013005,US,USA,840,31.55456473,-82.45936528,1005,2713,4047,4100
Georgia,Baker,84013007,US,USA,840,31.32669878,-84.44218806,164,394,621,654
Georgia,Baldwin,84013009,US,USA,840,33.06882326,-83.24701748,3202,7111,10939,11199
Georgia,Banks,84013011,US,USA,840,34.35607081,-83.49644388,1229,2953,4484,4586
Georgia,Barrow,84013013,US,USA,840,33.99148694,-83.71436292,5295,16314,25418,26052
Georgia,Bartow,84013015,US,USA,840,34.23732119,-84.83887523,7928,22815,34464,35396
Georgia,Ben Hill,84013017,US,USA,840,31.76095874,-83.22145359,1475,3295,4896,4991
Georgia,Berrien,84013019,US,USA,840,31.27590016,-83.22529920000002,1129,3605,5692,5876
Georgia,Bibb,84013021,US,USA,840,32.80904227,-83.70489165,10103,27901,43961,45403
Georgia,Bleckley,84013023,US,USA,840,32.43829035,-83.33035166,994,2440,3788,3938
Georgia,Brantley,84013025,US,USA,840,31.19576557,-81.97743999,1039,3185,4614,4699
Georgia,Brooks,84013027,US,USA,840,30.83922642,-83.58303423,991,2510,3945,4061
Georgia,Bryan,84013029,US,USA,840,32.00979311,-81.44002948,1952,6543,10815,11203
Georgia,Bulloch,84013031,US,USA,840,32.39577406,-81.74811421,4402,11671,17510,17901
Georgia,Burke,84013033,US,USA,840,33.05917989,-81.99928721,1567,3944,6148,6296
Georgia,Butts,84013035,US,USA,840,33.283094500000004,-83.95435040000002,1702,5180,7503,7680
Georgia,Calhoun,84013037,US,USA,840,31.53169785,-84.62725131,362,863,1526,1576
Georgia,Camden,84013039,US,USA,840,30.92951916,-81.66601818,2481,8297,13390,13653
Georgia,Candler,84013043,US,USA,840,32.40209349,-82.07702563,683,1610,2510,2584
Georgia,Carroll,84013045,US,USA,840,33.58138199,-85.07976677,7610,18401,27537,28396
Georgia,Catoosa,84013047,US,USA,840,34.89872298,-85.13757014,3408,10387,16711,16998
Georgia,Charlton,84013049,US,USA,840,30.78371028,-82.13951596,1026,2305,3417,3489
Georgia,Chatham,84013051,US,USA,840,32.00043026,-81.12489526,13605,41383,77064,79653
Georgia,Chattahoochee,84013053,US,USA,840,32.34341231,-84.78809239,2209,6299,7786,7924
Georgia,Chattooga,84013055,US,USA,840,34.47197698,-85.34535662,1809,4927,7465,7581
Georgia,Cherokee,84013057,US,USA,840,34.24393976,-84.47431861,16418,48682,73845,75790
Georgia,Clarke,84013059,US,USA,840,33.95436462,-83.37124007,10083,22228,34455,35334
Georgia,Clay,84013061,US,USA,840,31.62221166,-84.97713865,177,323,601,625
Georgia,Clayton,84013063,US,USA,840,33.54187245,-84.35594188,14398,46932,75852,77902
Georgia,Clinch,84013065,US,USA,840,30.91395822,-82.70432472,649,1536,2411,2461
Georgia,Cobb,84013067,US,USA,840,33.94243204,-84.5761255,44195,129658,210612,216663
Georgia,Coffee,84013069,US,USA,840,31.54892966,-82.85492059999999,4075,8074,11615,11834
Georgia,Colquitt,84013071,US,USA,840,31.18810588,-83.7677946,3136,7890,12752,13042
Georgia,Columbia,84013073,US,USA,840,33.54534185,-82.263524,10027,26727,42249,43298
Georgia,Cook,84013075,US,USA,840,31.16068491,-83.42947229,1261,3736,5580,5707
Georgia,Coweta,84013077,US,USA,840,33.35334302,-84.76129976,8279,24852,40008,41221
Georgia,Crawford,84013079,US,USA,840,32.71391813,-83.98061238,423,1218,2152,2225
Georgia,Crisp,84013081,US,USA,840,31.92289565,-83.76811843,1380,3366,5466,5596
Georgia,Dade,84013083,US,USA,840,34.854916700000004,-85.50490424,805,2366,3867,3942
Georgia,Dawson,84013085,US,USA,840,34.44244079,-84.16964071,1785,5147,8117,8345
Georgia,DeKalb,84013089,US,USA,840,33.76944049,-84.22396017,38135,107310,186435,192315
Georgia,Decatur,84013087,US,USA,840,30.87967778,-84.57619536,2362,4957,8291,8566
Georgia,Dodge,84013091,US,USA,840,32.17265114,-83.16948926,1423,3779,5812,5942
Georgia,Dooly,84013093,US,USA,840,32.15630737,-83.79746561,671,1744,2759,2844
Georgia,Dougherty,84013095,US,USA,840,31.53328528,-84.21722377,4744,13098,23398,24389
Georgia,Douglas,84013097,US,USA,840,33.70291126,-84.77026156,8249,26553,42187,43478
Georgia,Early,84013099,US,USA,840,31.32155345,-84.90255207,810,1938,3068,3126
Georgia,Echols,84013101,US,USA,840,30.71101099,-82.89687287,374,739,1041,1059
Georgia,Effingham,84013103,US,USA,840,32.36616021,-81.34280942,2681,9216,15961,16399
Georgia,Elbert,84013105,US,USA,840,34.11302332,-82.83936148,1628,3510,5185,5335
Georgia,Emanuel,84013107,US,USA,840,32.59221302,-82.30239915,1843,4603,6696,6781
Georgia,Evans,84013109,US,USA,840,32.15328841,-81.8870105,662,1711,2784,2852
Georgia,Fannin,84013111,US,USA,840,34.86430205,-84.316964,1361,4077,5664,5768
Georgia,Fayette,84013113,US,USA,840,33.41357794,-84.49089434,4825,15974,28586,29631
Georgia,Floyd,84013115,US,USA,840,34.26268279,-85.21577392,7693,20157,31371,32150
Georgia,Forsyth,84013117,US,USA,840,34.22604035,-84.12315129999998,10783,38946,65142,66837
Georgia,Franklin,84013119,US,USA,840,34.37525597,-83.23159927,1807,4133,6014,6176
Georgia,Fulton,84013121,US,USA,840,33.79216944,-84.46319413,56781,161050,268984,276219
Georgia,Gilmer,84013123,US,USA,840,34.69316688,-84.45802506,1822,5067,8056,8267
Georgia,Glascock,84013125,US,USA,840,33.22879932,-82.61297636,178,436,701,727
Georgia,Glynn,84013127,US,USA,840,31.23279254,-81.53811412,5251,16049,26611,27259
Georgia,Gordon,84013129,US,USA,840,34.50487351,-84.87296253,4878,12208,19367,19761
Georgia,Grady,84013131,US,USA,840,30.87454847,-84.23418364,1315,3831,6710,6842
Georgia,Greene,84013133,US,USA,840,33.5769205,-83.17139104,1126,3028,4639,4758
Georgia,Gwinnett,84013135,US,USA,840,33.96044201,-84.02137802,57492,152591,250603,257462
Georgia,Habersham,84013137,US,USA,840,34.63331566,-83.53094677,3659,7906,11306,11488
Georgia,Hall,84013139,US,USA,840,34.32207823,-83.81896936,18345,41442,62020,63629
Georgia,Hancock,84013141,US,USA,840,33.2721566,-82.99766919,671,1259,1897,1945
Georgia,Haralson,84013143,US,USA,840,33.79602175,-85.21005667,1869,4143,6135,6292
Georgia,Harris,84013145,US,USA,840,32.73709786,-84.90538572,1449,4152,6928,7114
Georgia,Hart,84013147,US,USA,840,34.34626973,-82.96567682,1523,3702,5472,5609
Georgia,Heard,84013149,US,USA,840,33.29686567,-85.12886832,582,1630,2509,2583
Georgia,Henry,84013151,US,USA,840,33.4533428,-84.14814659999998,13434,44969,69764,72008
Georgia,Houston,84013153,US,USA,840,32.45802497,-83.66879087,8022,27490,48016,49515
Georgia,Irwin,84013155,US,USA,840,31.60213036,-83.27501387,650,1471,2138,2226
Georgia,Jackson,84013157,US,USA,840,34.13794553,-83.56814788,5624,16037,24214,24990
Georgia,Jasper,84013159,US,USA,840,33.31535543,-83.68844964,830,2378,3638,3797
Georgia,Jeff Davis,84013161,US,USA,840,31.80405727,-82.63724870000001,1236,3024,4284,4367
Georgia,Jefferson,84013163,US,USA,840,33.05867328,-82.41609057,1301,2871,4156,4238
Georgia,Jenkins,84013165,US,USA,840,32.79248718,-81.96040187,558,1207,1708,1789
Georgia,Johnson,84013167,US,USA,840,32.70211082,-82.66166794,729,1619,2556,2645
Georgia,Jones,84013169,US,USA,840,33.02512137,-83.56019163,1155,3772,5910,6040
Georgia,Lamar,84013171,US,USA,840,33.07841647,-84.14263877,1168,3758,5656,5842
Georgia,Lanier,84013173,US,USA,840,31.03828570000001,-83.06472457,530,1552,2634,2698
Georgia,Laurens,84013175,US,USA,840,32.46325233,-82.92221316,3773,9871,15910,16454
Georgia,Lee,84013177,US,USA,840,31.779330600000005,-84.14324253,1539,5014,8463,8676
Georgia,Liberty,84013179,US,USA,840,31.82588896,-81.49251135,1933,7871,15309,15774
Georgia,Lincoln,84013181,US,USA,840,33.79201475,-82.45024131,436,1287,1808,1838
Georgia,Long,84013183,US,USA,840,31.75218791,-81.74952375,498,1828,3402,3479
Georgia,Lowndes,84013185,US,USA,840,30.83568832,-83.27056716,8686,22476,35957,36984
Georgia,Lumpkin,84013187,US,USA,840,34.57286511,-84.00425681,1937,5266,8647,8941
Georgia,Macon,84013193,US,USA,840,32.35207048,-84.04234127,464,1488,2615,2737
Georgia,Madison,84013195,US,USA,840,34.12920917,-83.21218732,1854,5307,7822,8025
Georgia,Marion,84013197,US,USA,840,32.3483402,-84.52733571,312,1031,1817,1872
Georgia,McDuffie,84013189,US,USA,840,33.47851918,-82.48252774,1355,3818,6045,6165
Georgia,McIntosh,84013191,US,USA,840,31.49683595,-81.40163426,505,1760,2774,2857
Georgia,Meriwether,84013199,US,USA,840,33.04163534,-84.68859732,1101,3364,5375,5576
Georgia,Miller,84013201,US,USA,840,31.16568912,-84.73151117,550,1283,1971,2033
Georgia,Mitchell,84013205,US,USA,840,31.22483255,-84.19381821,1368,3589,6088,6277
Georgia,Monroe,84013207,US,USA,840,33.014289,-83.92097166,1600,4573,6852,7074
Georgia,Montgomery,84013209,US,USA,840,32.17201038,-82.53527476,616,1558,2276,2329
Georgia,Morgan,84013211,US,USA,840,33.59232073,-83.49129491,1145,3554,5389,5534
Georgia,Murray,84013213,US,USA,840,34.78897608,-84.74993177,2981,8110,13223,13523
Georgia,Muscogee,84013215,US,USA,840,32.50931999,-84.87142262,9747,26607,44441,45908
Georgia,Newton,84013217,US,USA,840,33.55514538,-83.84547140000002,5886,19191,29720,30775
Georgia,Oconee,84013219,US,USA,840,33.83749973,-83.43679568,2312,6402,10276,10559
Georgia,Oglethorpe,84013221,US,USA,840,33.878629600000004,-83.08278123,876,2410,3692,3758
Georgia,Out of GA,84080013,US,USA,840,0.0,0.0,24574,48670,96851,99220
Georgia,Paulding,84013223,US,USA,840,33.91969522,-84.86848792,8535,29660,45312,46667
Georgia,Peach,84013225,US,USA,840,32.56934316,-83.82937,1528,4501,7682,7951
Georgia,Pickens,84013227,US,USA,840,34.46589159,-84.46406611,1835,6147,9834,10130
Georgia,Pierce,84013229,US,USA,840,31.35928155,-82.21598442,1664,4419,6290,6442
Georgia,Pike,84013231,US,USA,840,33.09310242,-84.38790389,1312,4130,6278,6495
Georgia,Polk,84013233,US,USA,840,34.00267074,-85.18677781,3435,9124,13495,13752
Georgia,Pulaski,84013235,US,USA,840,32.23334561,-83.47549959999998,589,1586,2592,2699
Georgia,Putnam,84013237,US,USA,840,33.32056115,-83.37552891,1366,3537,5136,5270
Georgia,Quitman,84013239,US,USA,840,31.86728114,-85.01773177,100,264,527,551
Georgia,Rabun,84013241,US,USA,840,34.88389445,-83.40304637,1131,2753,4038,4116
Georgia,Randolph,84013243,US,USA,840,31.76622818,-84.75732369,424,1054,1732,1825
Georgia,Richmond,84013245,US,USA,840,33.35777107,-82.07026432,14726,38023,59108,60659
Georgia,Rockdale,84013247,US,USA,840,33.65145002,-84.02202167,3999,13914,22922,23742
Georgia,Schley,84013249,US,USA,840,32.2654021,-84.31258912,233,751,1372,1412
Georgia,Screven,84013251,US,USA,840,32.74976524,-81.60779441,588,1869,3082,3174
Georgia,Seminole,84013253,US,USA,840,30.93464824,-84.86823924,680,1567,2413,2510
Georgia,Spalding,84013255,US,USA,840,33.26310031,-84.28013991,3696,12016,18762,19289
Georgia,Stephens,84013257,US,USA,840,34.55151201,-83.29405315,2232,4983,7097,7270
Georgia,Stewart,84013259,US,USA,840,32.07996777,-84.83208037,682,1651,3122,3287
Georgia,Sumter,84013261,US,USA,840,32.03650571,-84.19821492,1718,4680,8416,8733
Georgia,Talbot,84013263,US,USA,840,32.69642758,-84.53351366,292,831,1339,1381
Georgia,Taliaferro,84013265,US,USA,840,33.56543317,-82.88136816,55,173,327,338
