Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_01_2020,Total_confirmed_cases_02_2020,Total_confirmed_cases_03_2020,Total_confirmed_cases_04_2020,Total_confirmed_cases_05_2020,Total_confirmed_cases_06_2020,Total_confirmed_cases_07_2020,Total_confirmed_cases_08_2020,Total_confirmed_cases_09_2020,Total_confirmed_cases_10_2020,Total_confirmed_cases_11_2020,Total_confirmed_cases_12_2020,Total_confirmed_cases_01_2021,Total_confirmed_cases_02_2021,Total_confirmed_cases_03_2021,Total_confirmed_cases_04_2021,Total_confirmed_cases_05_2021,Total_confirmed_cases_06_2021,Total_confirmed_cases_07_2021,Total_confirmed_cases_08_2021,Total_confirmed_cases_09_2021,Total_confirmed_cases_10_2021,Total_confirmed_cases_11_2021,Total_confirmed_cases_12_2021,Total_confirmed_cases_01_2022,Total_confirmed_cases_02_2022,Total_confirmed_cases_03_2022,Total_confirmed_cases_04_2022,Total_confirmed_cases_05_2022,Total_confirmed_cases_06_2022,Total_confirmed_cases_07_2022,Total_confirmed_cases_08_2022,Total_confirmed_cases_09_2022,Total_confirmed_cases_10_2022,Total_confirmed_cases_11_2022,Total_confirmed_cases_12_2022,Total_confirmed_cases_01_2023,Total_confirmed_cases_02_2023,Total_confirmed_cases_03_2023
Kentucky,Butler,84021031,US,USA,840,37.20946153,-86.68748787,0,0,1,116,228,256,291,320,341,439,576,789,1157,1316,1387,1443,1470,1483,1514,1800,2215,2348,2488,2636,3173,3799,3859,3870,3878,3983,4050,4258,4374,4451,4506,4590,4687,4746,4769
Kentucky,Caldwell,84021033,US,USA,840,37.14749129,-87.86948214,0,0,0,13,13,15,45,79,166,303,601,869,1155,1543,1546,1445,1464,1487,1525,1777,2107,2410,2527,2701,3519,3954,4136,4136,4182,4307,4452,4624,4706,4787,4813,4904,5045,5077,5085
Kentucky,Calloway,84021035,US,USA,840,36.62093411,-88.2731593,0,0,3,34,50,81,175,413,614,1066,1758,2344,3220,3377,3442,3502,3544,3589,3778,4358,4940,5177,5330,5625,7438,7898,7953,8265,8663,9352,9874,10381,10650,10857,11049,11411,11652,11782,11819
Kentucky,Campbell,84021037,US,USA,840,38.94384345,-84.37875208,0,0,8,89,173,256,494,701,893,1397,2887,4513,6734,7739,8164,8342,8651,8764,8977,9945,11638,12492,13293,14812,20998,22256,22834,23143,23806,24654,25485,26743,27372,28191,28750,29315,29855,30133,30220
Kentucky,Carlisle,84021039,US,USA,840,36.85372876,-88.96692220000001,0,0,0,2,5,5,22,61,80,109,201,328,408,431,452,468,482,485,497,556,596,638,680,749,917,963,1006,1064,1091,1137,1171,1220,1252,1267,1285,1315,1339,1356,1357
Kentucky,Carroll,84021041,US,USA,840,38.66599534,-85.12601074,0,0,2,2,12,37,140,191,202,232,346,527,806,884,965,995,1029,1041,1070,1368,1733,1903,2093,2348,3246,3426,3486,3500,3529,3588,3672,3875,4035,4131,4174,4230,4286,4321,4334
Kentucky,Carter,84021043,US,USA,840,38.31690743,-83.05092385,0,0,0,5,11,23,94,116,200,391,751,1363,1833,2007,2152,2260,2310,2378,2588,3386,4264,4580,4860,5484,7317,8381,8591,8641,8787,9135,9577,10385,10899,11242,11421,11617,11912,12042,12062
Kentucky,Casey,84021045,US,USA,840,37.32533118,-84.92726209,0,0,0,1,3,19,148,247,275,325,512,826,1076,1197,1242,1375,1485,1519,1579,2035,2474,2646,2796,2981,3459,3915,4203,4212,4238,4311,4438,4762,4927,5040,5136,5229,5337,5388,5400
Kentucky,Christian,84021047,US,USA,840,36.89267803,-87.49055367,0,0,7,86,110,193,470,861,1335,1996,2981,4258,5741,6229,6499,6859,6984,7085,7297,8059,9688,10251,10628,11261,13755,15757,16353,16399,16521,16981,17557,18482,18859,19125,19278,19588,19918,20105,20166
Kentucky,Clark,84021049,US,USA,840,37.9689263,-84.14615986,0,0,8,21,41,98,148,249,328,562,922,1452,2152,2409,2622,2835,2973,3037,3237,3931,4813,5296,5598,6300,8661,9803,10383,10588,10961,11406,11921,12644,13123,13390,13494,13795,14184,14495,14559
Kentucky,Clay,84021051,US,USA,840,37.16451126,-83.712575,0,0,0,1,7,59,142,214,330,628,989,1623,2197,2414,2581,2653,2684,2720,3014,4203,4958,5115,5184,5362,6701,7694,7857,7864,7885,7981,8190,8666,9068,9325,9385,9492,9653,9730,9744
Kentucky,Clinton,84021053,US,USA,840,36.72581156,-85.13377529,0,0,0,3,3,5,23,71,123,250,398,839,1234,1356,1411,1442,1450,1454,1471,1604,1872,2102,2277,2496,3050,3334,3603,3663,3689,3824,3959,4206,4349,4459,4520,4573,4674,4759,4788
Kentucky,Crittenden,84021055,US,USA,840,37.35839237,-88.08826090000002,0,0,0,4,6,9,26,52,121,173,253,336,506,559,593,650,674,686,723,852,1057,1235,1342,1450,1819,2047,2289,2290,2323,2402,2489,2589,2618,2675,2685,2763,2823,2845,2850
Kentucky,Cumberland,84021057,US,USA,840,36.78926125,-85.39050034,0,0,0,5,5,6,33,88,103,153,220,394,600,658,677,698,703,704,702,808,1015,1183,1345,1515,1912,2123,2218,2237,2242,2279,2354,2474,2563,2609,2649,2679,2745,2772,2776
Kentucky,Daviess,84021059,US,USA,840,37.73028906,-87.09019479999998,0,0,34,188,317,433,689,961,1431,2085,3557,5737,8571,9714,10174,10604,10919,11022,11605,13763,15901,17066,18257,20109,28763,30745,31004,31104,31406,32066,33488,35257,36042,36681,37107,37772,38394,38783,38888
Kentucky,Edmonson,84021061,US,USA,840,37.21218923,-86.23955613,0,0,2,26,56,75,89,117,138,191,364,537,716,820,862,901,918,923,947,1123,1457,1553,1616,1748,2248,2519,2550,2559,2574,2659,2724,2874,2953,3046,3093,3176,3247,3288,3299
Kentucky,Elliott,84021063,US,USA,840,38.11624059,-83.09771563,0,0,0,0,1,3,8,25,42,339,641,784,902,940,943,961,967,986,1002,1146,1260,1343,1399,1486,1767,2212,2375,2539,2641,2764,2858,3105,3180,3253,3312,3374,3607,3680,3701
Kentucky,Estill,84021065,US,USA,840,37.69241417,-83.95956369,0,0,0,0,0,5,12,43,166,300,480,670,891,970,1037,1070,1140,1187,1220,1564,2047,2250,2422,2653,3307,4034,4108,4114,4145,4207,4331,4595,4767,4930,4997,5138,5222,5296,5308
Kentucky,Fayette,84021067,US,USA,840,38.0368225,-84.45576892,0,0,110,248,714,1432,2654,4188,6451,11209,17413,23078,29758,32645,34153,35315,36181,36543,37804,43010,49176,51898,53749,58442,85597,92796,94442,95168,98137,102102,105810,111010,113195,115322,116510,118240,120502,122877,123211
Kentucky,Fleming,84021069,US,USA,840,38.36758311,-83.69657514,0,0,0,2,3,20,53,71,85,198,357,711,996,1081,1119,1164,1212,1233,1304,1652,1996,2148,2304,2584,3227,3624,3759,3884,4022,4148,4273,4507,4623,4715,4760,4851,4937,4981,4992
Kentucky,Floyd,84021071,US,USA,840,37.56213922,-82.74750924,0,0,1,13,16,29,80,145,193,454,1259,1805,2719,3033,3186,3370,3462,3503,3799,5155,6530,7147,7531,8078,10086,12182,12500,12535,12698,12928,13592,14591,15183,15777,16022,16349,16739,16922,16967
Kentucky,Franklin,84021073,US,USA,840,38.2379395,-84.87962551,0,0,6,21,38,135,245,466,672,903,1419,2132,3191,3644,3868,4001,4120,4196,4375,5310,6459,7064,7578,8397,11816,13081,13584,13844,14164,14721,15443,16496,16964,17346,17563,17913,18257,18545,18619
Kentucky,Fulton,84021075,US,USA,840,36.55238827,-89.20140068,0,0,0,2,7,23,49,120,157,238,298,363,438,480,493,509,535,547,557,607,690,772,834,873,1100,1148,1167,1212,1227,1257,1311,1365,1394,1405,1415,1430,1450,1476,1483
Kentucky,Gallatin,84021077,US,USA,840,38.75398691,-84.8558382,0,0,0,1,36,61,77,93,99,131,237,426,572,649,683,693,719,746,772,935,1143,1259,1339,1492,2062,2157,2201,2214,2228,2271,2352,2454,2523,2595,2632,2676,2762,2799,2809
Kentucky,Garrard,84021079,US,USA,840,37.6388668,-84.53289319,0,0,0,3,5,23,67,122,165,366,607,940,1274,1389,1461,1511,1549,1555,1608,1953,2555,2800,2959,3189,4276,4706,4793,4804,4877,4976,5145,5429,5564,5660,5704,5773,5907,6014,6043
Kentucky,Grant,84021081,US,USA,840,38.64962758,-84.62415957,0,0,1,21,42,57,93,136,170,284,681,1238,1668,2032,2178,2246,2430,2532,2659,3074,3694,4156,4559,5067,6239,6694,6988,7124,7305,7640,7879,8413,8894,9242,9440,9663,9864,9976,9998
Kentucky,Graves,84021083,US,USA,840,36.72292505,-88.65143315,0,0,0,131,165,206,494,646,743,932,1840,2632,3680,3952,4046,4161,4267,4387,4576,5829,6947,7209,7487,7978,10511,11310,11338,11338,11433,11790,12147,12580,12744,12943,13050,13341,13555,13659,13675
Kentucky,Grayson,84021085,US,USA,840,37.46231118,-86.34248968,0,0,2,65,124,138,175,259,409,548,938,1295,1734,1956,2052,2126,2223,2251,2355,3154,4245,4787,5043,5379,7045,8002,8112,8121,8081,8286,8575,9020,9259,9508,9660,9837,9973,10065,10071
Kentucky,Green,84021087,US,USA,840,37.26484328,-85.5540745,0,0,0,2,1,6,29,158,276,342,501,750,968,1086,1159,1201,1230,1234,1290,1625,2055,2370,2498,2668,3138,3470,3720,3751,3772,3873,3989,4205,4334,4496,4559,4643,4774,4827,4849
Kentucky,Greenup,84021089,US,USA,840,38.54332505,-82.9215658,0,0,0,11,14,28,88,199,429,671,1429,2275,3088,3326,3436,3554,3659,3723,3924,4717,5896,6420,6890,7618,10625,11796,12026,12060,12316,12761,13382,14446,15026,15456,15615,15942,16431,16765,16837
Kentucky,Hancock,84021091,US,USA,840,37.83766422,-86.78280584,0,0,1,6,7,18,43,57,89,165,308,447,733,804,837,876,896,897,938,1100,1321,1404,1479,1682,2259,2435,2475,2491,2522,2587,2685,2867,2940,2975,3004,3057,3108,3153,3156
Kentucky,Hardin,84021093,US,USA,840,37.6976111,-85.96319251,0,0,6,40,102,155,511,917,1346,2270,4208,5949,7977,8816,9277,9601,9844,10004,10575,13437,16870,18105,19104,20816,29823,32159,32453,32614,33492,34594,36364,39226,40227,41169,41814,42669,43331,43711,43810
Kentucky,Harlan,84021095,US,USA,840,36.85699301,-83.21899516,0,0,0,0,1,23,193,299,428,621,908,1538,2223,2391,2555,2795,2901,2950,3062,3680,4930,5418,5798,6281,7910,9005,9199,9210,9284,9464,9780,10979,11562,12006,12096,12289,12628,12804,12843
Kentucky,Harrison,84021097,US,USA,840,38.44188174,-84.32869741,0,0,11,18,19,70,113,151,183,283,483,729,1355,1504,1603,1670,1724,1834,1876,2268,2982,3325,3632,3985,5558,6073,6238,6396,6489,6917,7191,7671,7863,8105,8223,8346,8467,8524,8537
Kentucky,Hart,84021099,US,USA,840,37.29943898,-85.88461055,0,0,0,3,22,40,76,130,182,474,778,1229,1644,1829,1910,1963,2006,2024,2194,2673,3324,3553,3723,4016,4762,5318,5404,5420,5463,5603,5780,6085,6230,6391,6523,6686,6794,6888,6908
Kentucky,Henderson,84021101,US,USA,840,37.79344553,-87.57392021,0,0,5,58,110,157,314,424,802,1379,2098,2939,3997,4325,4495,4709,4924,4980,5294,6491,7531,7986,8298,8966,12562,13628,13792,13910,14090,14390,15014,15956,16314,16633,16767,17080,17496,17657,17694
Kentucky,Henry,84021103,US,USA,840,38.44942688,-85.11587507,0,0,0,6,22,33,88,162,202,311,513,814,1079,1229,1293,1328,1381,1388,1456,1911,2360,2618,2816,3139,4416,4726,4762,4783,5042,5239,5417,5707,5813,5978,6084,6241,6335,6386,6406
Kentucky,Hickman,84021105,US,USA,840,36.67948079999999,-88.97875928,0,0,0,2,5,5,33,66,78,124,157,223,279,323,345,368,394,402,408,452,528,566,586,608,762,817,848,878,885,919,948,986,1000,1027,1049,1066,1083,1100,1109
Kentucky,Hopkins,84021107,US,USA,840,37.30939025,-87.54670406,0,0,17,196,221,254,396,514,646,1115,1813,2623,3559,3936,4221,4411,4558,4726,5154,6194,7467,8246,8955,9506,13201,14560,14904,14940,15100,15443,16102,17450,18002,18480,18725,19042,19528,19721,19791
Kentucky,Jackson,84021109,US,USA,840,37.41866422,-83.99825483,0,0,0,60,61,108,140,226,374,500,652,846,1107,1207,1273,1303,1324,1335,1469,1940,2414,2666,2842,3084,3726,4181,4270,4279,4317,4373,4488,4768,4903,5005,5026,5071,5167,5219,5233
Kentucky,Jefferson,84021111,US,USA,840,38.18664655,-85.65931031,0,0,206,1307,2437,3901,6888,11851,15978,23598,37230,50804,66170,72989,76440,79401,82201,83124,85376,97499,112496,120502,126179,138406,200826,219919,224399,225972,234389,241844,251052,262838,266234,271435,275329,278467,279886,282746,283708
Kentucky,Jessamine,84021113,US,USA,840,37.87119786,-84.58252003,0,0,13,41,62,104,264,457,628,1047,1817,2598,3655,4161,4371,4534,4752,4800,4930,6009,7602,8142,8626,9428,13798,14911,15119,15205,15542,15957,16508,17331,17711,18092,18268,18493,18799,19107,19158
Kentucky,Johnson,84021115,US,USA,840,37.85106355,-82.8264322,0,0,0,3,5,10,32,121,161,367,774,1120,1559,1774,1855,1923,2061,2108,2210,2765,3529,3725,3930,4158,5215,5840,5986,6117,6374,6725,7186,7689,8040,8351,8516,8745,8979,9070,9104
Kentucky,Kenton,84021117,US,USA,840,38.93950319,-84.53241199,0,0,20,276,585,794,1269,1716,2068,2947,5464,8747,12843,14848,15677,16148,16697,16894,17231,19093,21998,23838,25549,28334,38737,40676,41765,42343,43277,44763,46242,48280,49554,50799,51514,52392,53617,54074,54205
Kentucky,Knott,84021119,US,USA,840,37.35388197,-82.94981134,0,0,0,4,4,7,38,89,214,376,571,738,892,1052,1117,1138,1149,1161,1262,1636,2204,2417,2527,2679,3326,3988,4191,4225,4272,4416,4678,5180,5371,5692,5783,5874,6004,6064,6088
Kentucky,Knox,84021121,US,USA,840,36.89225732,-83.85403396,0,0,0,6,8,66,194,357,515,909,1199,1763,2584,2899,3248,3345,3353,3880,4090,5100,6825,7198,7406,8002,9914,11282,11481,11502,11602,11890,12359,13437,13928,14304,14457,14666,14899,14999,15023
Kentucky,Larue,84021123,US,USA,840,37.54567114,-85.70138352,0,0,1,5,8,15,46,83,132,318,565,816,1064,1215,1275,1309,1349,1363,1416,1919,2283,2373,2485,2625,3391,3694,3719,3731,3762,3874,4063,4323,4442,4534,4612,4679,4762,4817,4832
Kentucky,Laurel,84021125,US,USA,840,37.10975748,-84.11321779,0,0,2,17,22,102,367,565,947,1554,2435,3645,5140,5840,6286,6598,6831,7576,8156,10647,12565,12799,13198,14078,16271,18220,19382,20260,20486,21087,21956,23770,24650,25329,25569,26075,26615,26976,27059
Kentucky,Lawrence,84021127,US,USA,840,38.07136018,-82.72882223,0,0,1,1,2,8,32,44,57,171,396,758,1080,1255,1342,1420,1471,1487,1539,1862,2377,2664,2858,3167,3873,4433,4544,4550,4555,4689,4813,5110,5235,5329,5368,5419,5489,5548,5560
Kentucky,Lee,84021129,US,USA,840,37.59645942,-83.71513901,0,0,0,0,1,1,3,13,18,186,945,1043,1127,1193,1248,1271,1290,1293,1318,1479,1676,1757,1801,1900,2242,2833,2920,2946,2962,2982,3044,3203,3272,3341,3363,3386,3454,3505,3512
Kentucky,Leslie,84021131,US,USA,840,37.09246661,-83.37999606,0,0,0,4,6,8,25,40,79,138,283,471,695,788,863,908,935,955,1014,1430,2014,2192,2302,2451,3011,3564,3704,3724,3745,3868,4050,4458,4650,4849,4945,5059,5158,5217,5226
Kentucky,Letcher,84021133,US,USA,840,37.12306748,-82.85346474,0,0,0,2,5,15,46,73,167,315,527,1027,1494,1694,1774,1894,1935,1972,2163,2724,3578,3919,4142,4515,5674,6698,7056,7116,7198,7375,7741,8460,8828,9347,9455,9603,9766,9847,9862
Kentucky,Lewis,84021135,US,USA,840,38.53184419,-83.37735618,0,0,1,3,8,23,33,163,222,325,502,775,1015,1094,1134,1280,1354,1365,1463,1817,2230,2581,2714,3111,3957,4401,4504,4522,4567,4706,4851,5141,5311,5421,5464,5546,5683,5744,5767
Kentucky,Lincoln,84021137,US,USA,840,37.45475628,-84.6565327,0,0,0,5,8,28,96,139,210,354,691,1443,1908,2104,2188,2286,2367,2411,2515,3111,3942,4378,4495,4704,5563,6167,6351,6452,6579,7009,7283,7814,8090,8323,8405,8548,8792,8904,8936
Kentucky,Livingston,84021139,US,USA,840,37.21137452,-88.34797529,0,0,0,4,9,10,32,47,87,134,299,488,646,758,788,837,866,888,939,1089,1288,1425,1488,1649,2045,2283,2471,2471,2521,2614,2718,2849,2896,2949,2985,3036,3086,3101,3104
Kentucky,Logan,84021141,US,USA,840,36.85949479,-86.877635,0,0,3,10,145,217,297,420,565,832,1225,1695,2207,2486,2644,2827,2881,2941,3118,3968,4811,5097,5247,5635,7479,8262,8340,8360,8409,8631,8913,9336,9585,9785,9894,10010,10205,10322,10360
Kentucky,Lyon,84021143,US,USA,840,37.02080035,-88.07886257,0,0,1,14,15,20,29,38,77,121,204,320,422,507,1583,1580,1546,1555,1573,1731,1857,1964,2012,2107,2554,2787,2869,2869,2907,3022,3249,3438,3453,3483,3505,3557,3605,3619,3623
Kentucky,Madison,84021151,US,USA,840,37.71659336,-84.27220275,0,0,10,29,55,118,370,1020,1809,2435,3923,5706,7585,8638,9003,9258,9442,9582,9982,11744,14792,15871,16903,18597,24764,27334,27626,27713,28244,29042,30107,31802,32825,33557,33942,34382,34967,35443,35555
Kentucky,Magoffin,84021153,US,USA,840,37.70820545,-83.0657714,0,0,0,0,2,5,18,67,96,191,482,701,808,873,894,944,1010,1043,1058,1528,2055,2196,2441,2632,3271,3765,3910,3929,3979,4096,4278,4630,4767,4867,4908,5010,5109,5143,5149
Kentucky,Marion,84021155,US,USA,840,37.55218078,-85.26898542,0,0,1,16,21,51,101,174,234,527,968,1510,1917,2146,2211,2279,2352,2391,2465,2988,3699,3930,4157,4457,5866,6322,6387,6416,6483,6643,6898,7238,7489,7689,7781,7857,7978,8038,8059
Kentucky,Marshall,84021157,US,USA,840,36.88007070000001,-88.32803576,0,0,1,34,38,58,120,188,317,525,981,1558,2244,2519,2653,2749,2861,2895,3079,4104,4797,5038,5199,5580,7724,8317,8392,8401,8494,8713,8962,9244,9395,9583,9737,9990,10173,10247,10265
Kentucky,Martin,84021159,US,USA,840,37.79990579,-82.51247478,0,0,2,4,3,5,29,55,82,230,430,657,857,936,985,1025,1041,1060,1119,1303,1754,1922,2042,2228,2711,3201,3297,3303,3333,3414,3531,3819,3944,4024,4057,4123,4186,4230,4235
Kentucky,Mason,84021161,US,USA,840,38.59471935,-83.82151043,0,0,1,6,9,31,52,89,126,187,456,920,1244,1446,1509,1655,1723,1763,1808,2079,2398,2580,2741,3045,4165,4522,4756,4914,5083,5257,5372,5684,5834,6007,6056,6143,6261,6310,6323
Kentucky,McCracken,84021145,US,USA,840,37.05350953,-88.70445755,0,0,8,55,95,166,325,510,755,1252,2817,4265,5221,5768,6161,6487,6836,6956,7185,8510,9544,10165,10639,11797,16702,17710,18251,18812,19073,20665,21278,22157,22482,22828,23092,23476,23764,23942,23983
Kentucky,McCreary,84021147,US,USA,840,36.73874143,-84.48102924,0,0,1,11,13,18,33,94,182,264,416,1089,1472,1747,1879,1972,2024,2039,2047,2441,3134,3376,3669,4063,4483,5030,5695,5723,5751,5845,5992,6710,6974,7327,7436,7549,7649,7713,7724
Kentucky,McLean,84021149,US,USA,840,37.5301951,-87.26803443,0,0,1,15,22,24,38,53,80,221,392,550,775,834,857,878,896,904,942,1155,1363,1492,1577,1758,2420,2594,2608,2617,2648,2718,2826,2975,3051,3134,3172,3241,3318,3337,3347
Kentucky,Meade,84021163,US,USA,840,37.96163597,-86.21028219,0,0,0,12,22,26,81,125,224,418,671,1133,1673,1858,1937,2010,2062,2091,2196,2649,3174,3464,3582,3879,5287,5727,5794,5808,5898,6032,6284,6736,6872,7067,7148,7260,7372,7464,7499
Kentucky,Menifee,84021165,US,USA,840,37.94090733,-83.59985712,0,0,2,3,10,13,29,33,51,90,135,215,333,410,419,463,481,490,496,654,787,839,895,1091,1245,1470,1600,1693,1736,1795,1868,2048,2168,2233,2249,2285,2339,2364,2376
Kentucky,Mercer,84021167,US,USA,840,37.81474237,-84.87488475,0,0,2,11,13,23,70,112,251,383,722,1365,2158,2356,2457,2533,2603,2637,2730,3365,4109,4511,4687,4933,6637,7243,7329,7360,7505,7681,8018,8468,8640,8826,8984,9153,9358,9449,9476
Kentucky,Metcalfe,84021169,US,USA,840,36.99459295,-85.63123699,0,0,0,1,6,9,46,82,120,212,391,601,813,970,995,1035,1051,1069,1130,1383,1792,1921,2013,2205,2573,2808,2862,2868,2902,2977,3116,3276,3355,3406,3479,3562,3658,3720,3739
Kentucky,Monroe,84021171,US,USA,840,36.71225341,-85.71596443,0,0,0,5,17,35,87,140,214,345,706,945,1160,1249,1279,1327,1340,1345,1377,1671,2139,2284,2442,2649,3343,3583,3616,3619,3641,3751,3878,4074,4210,4262,4292,4362,4453,4501,4508
Kentucky,Montgomery,84021173,US,USA,840,38.03253032,-83.9145241,0,0,2,11,24,52,110,192,291,562,911,1378,1967,2306,2430,2609,2808,2862,2936,3642,4200,4480,4758,5019,5869,6567,7208,7909,8630,9199,9548,10129,10445,10681,10794,11024,11250,11351,11391
Kentucky,Morgan,84021175,US,USA,840,37.92465657,-83.25558245,0,0,0,1,1,8,28,46,64,149,332,518,1910,2025,2108,2237,2293,2328,2344,2532,2767,2891,3004,3196,3974,4580,4956,5211,5345,5507,5665,6009,6225,6355,6421,6497,6621,6720,6747
Kentucky,Muhlenberg,84021177,US,USA,840,37.21425819,-87.14632053,0,0,10,123,483,499,609,660,785,989,1400,1920,2554,2731,2856,2917,3019,3080,3435,4276,5181,5688,5915,6426,9266,10035,10131,10176,10287,10616,11120,11815,12126,12492,12759,12945,13167,13284,13325
Kentucky,Nelson,84021179,US,USA,840,37.80335779,-85.4657193,0,0,3,22,41,74,186,332,519,1067,2125,2855,4103,4593,4740,4886,4970,5017,5226,6496,7798,8351,8804,9636,13283,14254,14396,14453,14733,15141,15810,16906,17457,17925,18216,18666,19010,19224,19282
Kentucky,Nicholas,84021181,US,USA,840,38.33342292,-84.01889177,0,0,1,1,3,5,20,22,37,120,175,255,420,457,496,541,559,601,619,775,1024,1194,1266,1342,1703,1865,1970,2096,2136,2228,2293,2425,2501,2558,2591,2652,2698,2717,2726
Kentucky,Ohio,84021183,US,USA,840,37.47751843,-86.85368087,0,0,0,40,144,186,339,386,464,628,980,1473,2080,2288,2386,2436,2494,2515,2665,3311,4081,4386,4606,5007,6703,7244,7299,7313,7359,7503,7819,8275,8471,8657,8722,8819,8900,8956,8965
Kentucky,Oldham,84021185,US,USA,840,38.39791089,-85.448222,0,0,6,29,83,130,542,819,1147,1507,2474,3737,6430,6908,7310,7502,7667,7701,7917,8779,9671,10173,10697,11759,16753,17952,18227,18369,18943,19490,20025,20985,21362,21848,22119,22527,23198,23641,23729
Kentucky,Out of KY,84080021,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Owen,84021187,US,USA,840,38.51679143,-84.82404619,0,0,0,1,2,6,42,81,102,129,190,428,563,624,642,660,722,742,779,1037,1283,1384,1472,1679,2210,2344,2359,2366,2394,2462,2594,2761,2834,2935,2964,3034,3092,3126,3129
Kentucky,Owsley,84021189,US,USA,840,37.42823949,-83.68811419,0,0,0,3,2,2,9,34,42,102,234,304,364,425,481,490,504,508,519,702,891,1014,1034,1059,1290,1536,1573,1575,1580,1597,1623,1786,1922,1999,2021,2039,2077,2094,2098
Kentucky,Pendleton,84021191,US,USA,840,38.69607718,-84.35599463,0,0,1,6,9,17,34,64,102,140,377,612,826,932,989,1021,1037,1046,1097,1395,1791,2046,2170,2382,3233,3408,3471,3484,3523,3616,3678,3849,3964,4074,4125,4239,4312,4367,4384
Kentucky,Perry,84021193,US,USA,840,37.25023553,-83.22922731,0,0,0,12,20,57,177,287,341,570,988,1552,2003,2325,2524,2635,2696,2794,2951,4050,5593,6164,6424,6906,8507,10350,10876,11028,11143,11546,12187,13490,14400,15026,15168,15428,15802,15989,16035
Kentucky,Pike,84021195,US,USA,840,37.47088263,-82.39487445,0,0,0,11,29,84,212,317,467,1032,1845,2923,4549,5127,5358,5501,5642,5851,6181,8020,9818,10740,11245,12099,15276,17735,18873,19001,19406,20016,20805,22065,22769,23429,23785,24340,24901,25157,25198
Kentucky,Powell,84021197,US,USA,840,37.83218794,-83.82553961,0,0,1,2,1,6,42,76,100,159,499,688,884,974,1081,1227,1329,1349,1379,1737,2307,2556,2815,3131,4133,4670,4749,4767,4828,4920,5138,5546,5827,6023,6098,6236,6363,6473,6503
Kentucky,Pulaski,84021199,US,USA,840,37.10466131,-84.57629079,0,0,8,43,58,94,236,536,808,1021,1624,3699,5129,5756,6041,6249,6574,6650,6991,8170,9623,10458,11266,12178,14127,15665,17848,18107,18261,18664,19356,20364,20779,21159,21383,21622,21918,22113,22161
Kentucky,Robertson,84021201,US,USA,840,38.51923469,-84.05055616,0,0,0,0,0,0,3,6,12,37,83,138,179,190,199,221,234,237,243,266,310,337,387,449,560,619,634,663,674,708,724,764,788,816,835,851,872,878,879
Kentucky,Rockcastle,84021203,US,USA,840,37.36642393,-84.31176452,0,0,1,11,13,21,60,122,178,373,514,842,1209,1347,1417,1492,1608,1640,1708,2154,2920,3180,3340,3536,4331,4977,5037,5047,5087,5195,5350,5843,6137,6254,6330,6413,6552,6652,6680
Kentucky,Rowan,84021205,US,USA,840,38.19484205,-83.42088935,0,0,0,2,7,22,67,159,249,378,798,1214,1737,1948,2098,2205,2289,2329,2364,2738,3210,3704,4086,4477,5694,6352,6589,6704,6813,7082,7483,8180,8811,9065,9186,9404,9662,9776,9819
Kentucky,Russell,84021207,US,USA,840,36.99308373,-85.06070117,0,0,0,16,24,45,95,175,255,402,572,1099,1389,1677,1785,1815,1890,1901,1929,2394,3199,3753,4033,4341,5413,6112,6404,6431,6499,6666,6894,7271,7536,7823,7968,8101,8265,8367,8412
Kentucky,Scott,84021209,US,USA,840,38.29622293,-84.5816631,0,0,6,26,35,87,311,572,800,1203,1744,2457,3482,4050,4633,4872,5080,5504,5609,6391,7571,8533,9086,10004,14065,15672,16647,17482,18191,18900,19613,20696,21152,21715,21987,22276,22601,22857,22918
Kentucky,Shelby,84021211,US,USA,840,38.21476019,-85.194223,0,0,2,30,164,414,699,902,1085,1551,2253,2989,3893,4351,4481,4606,4802,4828,4956,5801,6643,7087,7558,8092,12055,13069,13262,13325,13704,14069,14600,15347,15633,16040,16224,16488,16733,16888,16931
Kentucky,Simpson,84021213,US,USA,840,36.74058474,-86.58047435,0,0,9,27,52,77,136,207,284,373,700,1183,1516,1656,1901,2070,2128,2156,2279,2514,3014,3209,3421,3760,5212,5583,5612,5622,5721,5935,6133,6469,6663,6823,6936,7137,7400,7513,7547
Kentucky,Spencer,84021215,US,USA,840,38.03223971,-85.32749335,0,0,2,13,22,36,94,169,216,337,643,987,1314,1503,1555,1585,1629,1654,1719,2223,2659,2876,3112,3415,4880,5242,5311,5344,5498,5679,5887,6165,6328,6528,6622,6806,6972,7070,7089
